ph,turbidity,tds,temperature,humidity,pollution_class
10.56096280745074,14.2314234574324,507.3519149925478,28.13954241556713,57.0071260952736,1
8.438979318014558,0.0,82.34837321390366,30.180219381482505,60.029392161394114,0
7.746193387192586,0.0,209.4129753193016,22.33389064099889,59.71544723768201,0
6.179606065116521,4.971343747841931,111.3016138394,33.21911458453457,44.8721210804346,0
7.681187190078902,4.333618877324314,347.5375458680383,32.773867932294436,68.38270027271362,0
5.20827982168744,33.840101396128595,597.1044582893935,29.9943945857837,67.8099749359134,1
7.150841538265021,2.0684430650131245,192.41288491098487,28.714130877814824,46.771389156954704,0
7.8424503381158255,5.427911457898913,258.0557757489175,27.45646108451147,55.39434518536478,0
5.471588312787542,25.9430458468956,668.2361686431221,31.296203074429027,82.52461431258774,1
6.196018569113781,5.884016435091101,243.7473768621588,25.81917166671738,68.55079353496538,0
7.522353888475874,4.479770439600145,246.45602329544258,25.49302106817011,64.12900697798351,0
8.219826052251278,9.39648347875156,557.3434865481338,33.492137042752375,53.665733187207955,1
7.504152103977013,2.929914896389226,290.5081823447839,21.01394762228131,80.86895025635778,0
4.772561202011306,6.99855658740231,270.12590556650724,24.517088117688075,61.76455663133979,0
7.747574574642915,5.921846972562735,106.77764997786883,31.154461857605405,27.658459412432272,0
7.5813117443816,25.278055524287566,640.0995269027773,25.484661769614014,91.75828015944911,1
7.519457685976111,0.0,212.45099412376237,33.69363432361298,73.72339919785475,0
6.860662154060061,28.22923939844497,642.2605833103844,19.314941161317954,82.03336648168741,2
4.4733075311711925,25.41355023786428,282.9586867384308,16.521729093864547,72.20610694054734,1
7.490336863727389,23.344490059327022,503.6480837342052,21.67791575880897,60.94715276333745,1
8.84861949968162,34.89334126145865,451.84235770237535,19.344096325636738,71.49607620158876,2
6.939479739544797,3.244659188443881,103.76813943031817,23.558769201896773,79.24025176795809,0
8.910096054954067,3.8469695755465763,353.87846621047225,29.93325785357971,50.12711799678376,0
6.697864466692175,37.43334649557031,642.7918153473498,29.684224276461777,88.87527715901268,2
8.209242751833205,1.3504847647145386,276.1415784902673,21.47181709158127,52.90170444352007,0
9.277890166340462,15.268268010720483,409.155843404759,24.010808397542014,75.8402351429026,2
7.321504491003242,0.0,91.80812571141558,25.685232055582954,57.85294366185913,0
7.506395148627289,4.23215775075722,551.8873185685125,23.11712834779401,67.50420328314691,1
5.740824400976303,19.211679090579292,635.1273485905106,25.793585272469485,50.04608541074327,1
4.8211944393561,54.5958192067893,878.0049961987188,35.47684025118165,57.4501366675182,2
8.256653273041286,3.3475163350346837,161.4670091820716,29.499947967084566,69.51219627739957,0
7.228532390890896,9.91554579813195,183.63030635197447,17.764139794963334,46.375986525958915,0
7.846550948597741,1.4321446727835232,195.48137780320673,25.925946610595517,73.9782488371434,0
7.755053477699516,1.4721844275639078,191.50177664227186,27.29593309755633,55.52780931244493,0
5.4177770578255675,19.96221792574045,662.2705476621002,32.09498052011218,61.43179928500763,1
8.320338980966897,2.6726435830392448,240.57037723697798,33.680876158479634,39.6765271605098,0
8.6336287835487,6.39549451138368,124.51566209942135,27.277574107892757,80.4475394185553,0
7.411300842303901,0.0,131.62392454878196,22.263731500841047,75.90217536465933,0
8.360193633087455,7.103078669170708,248.27316940736014,32.07539499646096,60.090898079861546,0
6.017002563561176,9.44851369407855,450.7169793728577,29.98569148461587,52.540319774599595,1
6.501258294611384,3.0525811337216147,226.20659198841204,18.314458417417725,63.77953420683606,0
10.629440030129402,0.0,533.9894454760656,26.383757669119934,57.03502112281151,0
5.6168970979751,27.223597650010216,360.7208513890937,26.655607501303606,81.66486791413088,1
6.293208894818601,2.2047941041503605,84.92709196690568,23.746181477021608,44.98765860663823,0
9.69633921897897,43.075047398440155,658.9829935192997,27.462263326665724,61.567044235304515,2
6.861367863482889,2.9295056688405476,161.40155767383553,23.093559691285854,67.07185192271399,0
7.246695957095573,0.0,243.63923556228522,22.6077641934863,64.66502897713387,0
8.624394889430686,6.051877203019538,229.79910413646888,34.8788757449825,35.32558389030397,0
7.250500205410157,7.3460703628632436,0.0,29.6701761568867,61.930497342451794,0
7.553490954867345,7.254137840622302,344.4899045289658,29.385621090082974,59.32501164574333,0
6.7809035134293145,5.816829399406766,229.4522849769342,25.65678861840752,58.78916801535306,0
8.694820963298035,28.347207668528146,570.4264387590723,29.185363232199656,94.14841688520505,1
8.122103973651162,2.216898779284393,167.36265605162498,32.43920922748679,66.1635315542112,0
8.325831947854708,23.872045854814438,449.82278505044553,22.41721539754193,90.37499440985054,1
7.660659030743494,0.5596122618337069,346.4156209143773,35.8652165417065,46.26692488924193,0
7.854677978691086,5.35478372756173,519.5417812509243,19.356248775514633,85.91370940511499,1
6.953432546329357,0.030948775117724203,189.89902628382328,15.787003378339296,66.75207356038058,0
6.253149798622352,25.35044039448276,611.3627616697204,22.672852074090514,38.37445099005057,2
7.108531855455415,2.387575922049624,113.36764656149532,24.45308375374597,55.80742354166526,0
8.13471025661831,0.3382333333426699,287.0054866280676,28.27599791896465,55.970067731371714,0
7.609866791631691,2.3156760144933863,143.77054359524953,23.397687597522047,38.54664054069591,0
7.365122455890651,17.649136344409715,476.4477951055417,23.516302870741807,84.5288297139249,1
8.51765264931798,21.672808637704826,444.8273379272968,24.443874478116346,88.74661067924663,1
7.472504918762453,1.1018851230547109,137.60373704790834,37.48411574846561,66.85441623749541,0
8.092223262534892,6.027869092255234,139.92565757868402,23.719670004716942,60.78121260048851,0
8.913689894495967,30.141230944488843,533.1509894701392,26.486669506458213,77.92298337213417,1
6.992194319497388,3.1438272968675696,345.1863795637645,34.61916957287628,60.43405918080893,0
8.81028218358221,31.832502419551453,818.7834235180155,22.708897385364704,83.20374132576664,2
6.093818794829145,21.086073596485644,306.5403142379895,36.14586008632994,53.57422326114392,1
7.853007088336606,2.2324775004346025,246.39444742674613,26.5764060942727,38.659704127830615,0
8.492411179351123,3.274410388270097,52.1629653799868,24.636564948440718,76.92742521662686,0
8.492647191260719,8.796898720738184,291.47862247852436,24.87298933548549,75.24159704653756,0
7.274579756233944,9.43053117367835,282.82945552418084,25.380367199188818,31.4440493033306,0
6.545822250553462,2.5654187772018284,177.88244733608846,31.46640705259798,67.23006825063835,0
8.190479742645877,8.884665807864817,331.9105570753335,21.195021660363977,52.02188849222782,0
7.335179815626225,11.211654737973893,492.7537215618335,29.67297106852676,64.33627633094058,1
8.278064256683328,4.819009423763409,181.20594059501357,28.123771015725854,53.938632482326085,0
7.257891352971431,12.868968194684951,523.2810185735132,37.55515558691738,56.8167660602967,1
6.032750943143968,39.570940456297706,893.9462247381095,26.521220249456967,79.09845727956377,2
8.143167642556936,0.0,178.260405397453,21.91182709416355,69.49932981901122,0
8.815577347905975,41.18590785612522,796.7866505575395,16.757394412578915,87.57893706698648,2
7.081428305559307,0.0,173.33964565561826,27.886276030805494,69.70231573151233,0
7.745075560701345,5.213597657145835,80.54568100817231,21.66962419996421,81.74068321084302,0
10.38852809181826,24.663707472282386,75.24539919506498,32.24124998759511,65.70251178436725,0
7.917669921252734,0.0,216.05404238407368,28.976442139203247,47.81207774405427,0
